taxonkey	countrycode
2888824	BS
2888824	BZ
2888824	CU
2888824	GT
2888824	JM
2888824	MX
2888824	PR
2888824	US
2888841	AG
2888841	BB
2888841	DM
2888841	MS
2888841	MQ
2888841	PR
2888831	AG
2888831	BZ
2888831	BB
2888831	CO
2888831	CR
2888831	DM
2888831	EC
2888831	GP
2888831	GD
2888831	HN
2888831	MX
2888831	MS
2888831	MQ
2888831	NI
2888831	PA
2888831	US
2735294	BS
2735294	CO
2735294	CU
2735294	HN
2735294	JM
2735294	MX
2735294	US
2735258	DO
2735258	HT
7930800	AO
7930800	ER
7930800	ET
7930800	IN
7930800	IR
7930800	KE
7930800	MM
7930800	MZ
7930800	MW
7930800	NP
7930800	PK
7930800	SA
7930800	SD
7930800	TZ
7930800	UG
7930800	YE
7930800	ZM
7930800	ZW
3829341	IN
3829341	JP
3829341	LA
3829341	MM
3829341	MY
3829341	NP
3829341	TH
3829341	TW
3033943	JP
3033943	TW
5373276	BE
5373276	CH
5373276	DE
5373276	DK
5373276	FI
5373276	FR
5373276	FO
5373276	GB
5373276	IE
5373276	NL
5373276	NO
5373276	RU
5373276	SE
7674450	BR
7674450	GT
7674450	MX
7674450	PA
7674450	PE
7674450	PY
7674450	UY
2874867	IN
2874867	MM
2874865	BZ
2874865	BO
2874865	BR
2874865	CO
2874865	CR
2874865	EC
2874865	GT
2874865	GY
2874865	HN
2874865	MX
2874865	NI
2874865	PA
2874865	PE
2874865	SR
2874865	VE
2735117	AU
2735117	ID
2735117	PH
2735117	PG
2735117	VU
2968942	BT
2968942	CN
2968942	ID
2968942	IN
2968942	KH
2968942	LA
2968942	MM
2968942	MY
2968942	NP
2968942	PH
2968942	PG
2968942	TH
2968942	VN
7225804	AU
7225804	FJ
7225804	ID
7225804	PH
7225804	PG
7225804	VU
3824299	BZ
3824299	BR
3824299	CO
3824299	CR
3824299	EC
3824299	GT
3824299	GF
3824299	GY
3824299	PA
3824299	PE
3824299	SR
3824299	TT
8569825	AF
8569825	CN
8569825	IN
8569825	KZ
8569825	KG
8569825	PK
8569825	TJ
5412935	CN
5412935	JP
5412935	RU
5412905	IN
5412905	PK
5412957	CN
5412957	MN
5412957	RU
6549990	CN
5412899	CN
5412899	IN
5412899	NP
4934945	BZ
4934945	GT
4934945	HN
4934945	MX
2791877	CR
2791877	GT
2791877	MX
2791877	PA
2791877	SV
2811527	BT
2811527	CN
2811527	IN
2811527	NP
2811501	BT
2811501	CN
2811501	HK
2811501	IN
2811501	KH
2811501	LA
2811501	MM
2811501	MY
2811501	NP
2811501	TH
2811501	VN
2811433	BT
2811433	CN
2811433	IN
2811433	LA
2811433	MM
2811433	NP
2811433	TH
2811433	VN
2811717	VN
2811474	VN
2811392	BT
2811392	CN
2811392	IN
2811392	LA
2811392	MM
2811392	NP
2811392	TH
2811392	VN
2811624	BN
2811624	ID
2811624	MY
2811624	PH
2811402	ID
2811369	BT
2811369	CN
2811369	IN
2811369	MM
2811369	NP
2811561	ID
2811561	MY
3848951	CM
3848951	CG
2895345	ET
2895345	KE
2895345	SD
2895577	CM
2895342	CM
2895342	CG
2895342	GA
2895342	CD
2895526	TZ
2895528	AO
2895528	CF
2895528	CI
2895528	CM
2895528	CG
2895528	GA
2895528	GH
2895528	GN
2895528	LR
2895528	NG
2895528	SD
2895528	TZ
2895528	UG
2895528	CD
3848906	CM
2895563	CF
2895563	CM
2895563	CG
2895563	GA
2895563	CD
2895478	TZ
2907301	CM
2907301	GN
2895439	BI
2895439	KE
2895439	RW
2895439	SD
2895439	TZ
2895439	UG
2895439	CD
2895470	CM
2895475	CI
2895475	LR
2895473	AO
2895573	TZ
2895503	TZ
2895476	CD
2895393	AO
2895393	BJ
2895393	CF
2895393	CI
2895393	CM
2895393	CG
2895393	GA
2895393	GH
2895393	GN
2895393	LR
2895393	NG
2895393	SD
2895393	UG
2895393	CD
2895394	CF
2895394	SD
2895394	UG
2895394	CD
7221488	AO
7221488	BJ
7221488	CF
7221488	CI
7221488	CM
7221488	CG
7221488	GA
7221488	GH
7221488	GN
7221488	LR
7221488	NG
7221488	UG
7221488	CD
2895468	TZ
3848756	CM
2895317	AO
2895317	CM
2895317	CG
2895317	GA
2895317	NG
2895317	CD
2895319	CM
2895446	MZ
2895446	MW
2895446	TZ
2895446	ZM
2895446	ZW
2895479	TZ
2895326	KE
2895326	TZ
2895464	MZ
2895464	SZ
2895464	ZA
2895464	ZW
2895338	MZ
2895338	MW
2895338	TZ
2895338	ZW
2895498	TZ
2895517	KE
2895517	TZ
2895488	CI
2895488	GN
2895488	SL
2895489	GH
2895489	TG
3040600	BE
3040600	DE
3040600	ES
3040600	FR
3040600	GB
3040600	IT
3040600	PT
4116418	CN
4116418	IN
4116418	KH
4116418	LA
4116418	MM
4116418	TH
4116418	VN
2706301	BT
2706301	CN
2706301	ID
2706301	IN
2706301	LA
2706301	LK
2706301	MM
2706301	MY
2706301	NP
2706301	PK
2706301	PH
2706301	PG
2706301	TH
2706301	VN
7226750	BT
7226750	CN
7226750	IN
7226750	LK
7226750	MM
7226750	MY
7226750	NP
7226750	PK
7226750	PH
7226750	TH
7226750	TW
4116219	CN
4116219	IN
4116219	MM
4116219	MY
4116219	PH
4116219	TH
4116219	TW
4931939	ID
4931939	IN
4931939	MM
4931939	PH
4931939	PG
4931939	VN
4116143	CN
4116143	IN
4116143	KH
4116143	LA
4116143	MM
4116143	TH
4116143	VN
5406685	AO
5406685	BJ
5406685	CM
5406685	GQ
5406685	NG
5406685	TG
5406685	CD
5406684	CM
5406687	CI
5406687	GH
5406687	GN
5406687	LR
5406687	SL
5406687	TG
5406686	BJ
5406686	CM
5406686	GH
5406686	NG
5406686	CD
2739622	AL
2739622	AT
2739622	BE
2739622	BG
2739622	DE
2739622	ES
2739622	FR
2739622	GB
2739622	GR
2739622	HU
2739622	IT
2739622	PL
2739622	RO
2739772	BG
2739772	FR
2739772	GR
2739772	IT
2739772	TR
2739712	AF
2739712	IN
2739712	KG
2739712	PK
2739712	TJ
2739794	AZ
2739794	GE
2739794	IR
2739794	TR
2739828	GR
2739828	TR
4059906	AO
4059906	AU
4059906	ET
4059906	GH
4059906	GN
4059906	GM
4059906	GW
4059906	IN
4059906	KE
4059906	KH
4059906	LK
4059906	MG
4059906	ML
4059906	MM
4059906	MZ
4059906	MR
4059906	NG
4059906	PH
4059906	SN
4059906	TD
4059906	TH
4059906	TW
4059906	TZ
4059906	UG
4059906	CD
4059906	ZM
4059906	ZW
4932975	US
3884974	BT
3884974	CN
3884974	IN
3884974	MM
3884974	NP
3884974	TH
3092080	DZ
7494535	AL
7494535	DZ
7494535	ES
7494535	FR
7494535	GR
7494535	IL
7494535	IT
7494535	LB
7494535	MA
7494535	PT
7494535	SY
7494535	TN
7494535	TR
3871842	EC
3871842	PE
5414959	MX
5414959	US
2926628	CA
2926628	US
5330776	AU
2974567	AO
2974567	BW
2974567	MZ
2974567	MW
2974567	NA
2974567	ZA
2974567	ZM
2974567	ZW
5372467	AU
5372467	CN
5372467	FJ
5372467	ID
5372467	IN
5372467	KE
5372467	KH
5372467	LA
5372467	LK
5372467	MG
5372467	MM
5372467	MZ
5372467	MY
5372467	NC
5372467	PH
5372467	PG
5372467	SB
5372467	SC
5372467	TH
5372467	TW
5372467	US
5372467	VN
5372467	VU
5372458	BS
5372458	CU
5372458	DO
5372458	GP
5372458	GT
5372458	HN
5372458	HT
5372458	JM
5372458	LC
5372458	MX
5372458	MQ
5372458	NI
5372458	PR
5372458	US
5372458	VC
5372458	VE
5372458	VG
5372458	VI
5591369	CO
5591369	PA
5590649	GT
5590649	MX
5590098	CR
5589580	CR
5589474	CR
6365076	CU
6365076	DO
5415333	BB
5415333	DM
5415333	GP
5415333	JM
5415333	MS
5415333	MQ
5415333	TT
5415333	VE
7844167	AL
7844167	AT
7844167	BG
7844167	CH
7844167	DE
7844167	DZ
7844167	ES
7844167	FR
7844167	GR
7844167	HU
7844167	IT
7844167	MA
7844167	RO
6308903	AL
6308903	AT
6308903	BG
6308903	CH
6308903	DE
6308903	DZ
6308903	ES
6308903	FR
6308903	GR
6308903	HU
6308903	IT
6308903	MA
6308903	RO
2956442	AM
2956442	AZ
2956442	GE
2956442	IR
2956442	RU
2956442	UA
5358255	MG
6361571	CA
6361571	US
7800304	US
4175380	MX
3020532	AT
3020532	AZ
3020532	BE
3020532	BG
3020532	BY
3020532	CA
3020532	CH
3020532	CZ
3020532	DE
3020532	DK
3020532	ES
3020532	EE
3020532	FI
3020532	FR
3020532	FO
3020532	GB
3020532	GL
3020532	HR
3020532	HU
3020532	IE
3020532	IS
3020532	IT
3020532	JP
3020532	LT
3020532	LV
3020532	MK
3020532	MN
3020532	NL
3020532	NO
3020532	PL
3020532	RO
3020532	RU
3020532	SK
3020532	SI
3020532	SE
3020532	UA
3020532	US
3698502	AO
3698502	BW
3698502	KE
3698502	MZ
3698502	MW
3698502	NA
3698502	SZ
3698502	TZ
3698502	ZA
3698502	CD
3698502	ZM
3698502	ZW
3699709	ZA
3699496	MG
3699496	MU
3698798	BW
3698798	NA
3698798	SZ
3698798	ZA
3698798	ZW
3698513	AR
3698513	BZ
3698513	BO
3698513	BR
3698513	CO
3698513	CR
3698513	EC
3698513	GT
3698513	GY
3698513	HN
3698513	MX
3698513	NI
3698513	PA
3698513	PE
3698513	PY
3698513	SV
3698513	UY
3698513	VE
3699990	CI
3699990	GH
3699990	GN
3699990	GM
3699990	GW
3699990	LR
3699990	SL
3699632	AO
3699632	BJ
3699632	BD
3699632	CN
3699632	CI
3699632	GH
3699632	IN
3699632	KH
3699632	LA
3699632	LK
3699632	ML
3699632	MM
3699632	MY
3699632	NG
3699632	NP
3699632	PH
3699632	PG
3699632	SG
3699632	SL
3699632	TG
3699632	TH
3699632	TW
3699632	TZ
3699632	VN
3699632	CD
3698309	BJ
3698309	CI
3698309	GH
3698309	GN
3698309	GM
3698309	GW
3698309	ML
3698309	NG
3698309	SN
7166895	AO
7166895	CI
7166895	CM
7166895	ET
7166895	GA
7166895	GN
7166895	GM
7166895	GQ
7166895	KE
7166895	LR
7166895	MZ
7166895	MW
7166895	NG
7166895	SN
7166895	SL
7166895	TZ
7166895	UG
7166895	CD
7166895	ZM
7166895	ZW
7752146	BD
7752146	CN
7752146	IN
7752146	LA
7752146	MM
7752146	NP
7752146	TH
7752146	VN
2763987	BW
2763987	CM
2763987	ET
2763987	GH
2763987	LS
2763987	NA
2763987	NG
2763987	SL
2763987	SZ
2763987	ZA
2763941	BJ
2763941	BT
2763941	BW
2763941	CN
2763941	CI
2763941	CM
2763941	CG
2763941	DJ
2763941	ET
2763941	FM
2763941	GH
2763941	GN
2763941	GM
2763941	ID
2763941	IN
2763941	JP
2763941	KE
2763941	LK
2763941	LS
2763941	MW
2763941	NA
2763941	NG
2763941	NP
2763941	PK
2763941	PH
2763941	RW
2763941	SL
2763941	SO
2763941	SZ
2763941	TG
2763941	TZ
2763941	UG
2763941	YE
2763941	ZA
2763941	ZM
2764454	MX
2764179	CN
2764179	GE
2764179	JP
2764179	RU
2764179	TW
2764202	AO
2764202	AR
2764202	BI
2764202	BJ
2764202	BD
2764202	BZ
2764202	BM
2764202	BO
2764202	BR
2764202	BW
2764202	CF
2764202	CL
2764202	CN
2764202	CI
2764202	CM
2764202	CG
2764202	CO
2764202	CR
2764202	CU
2764202	EC
2764202	FJ
2764202	GA
2764202	GH
2764202	GM
2764202	GW
2764202	GQ
2764202	GT
2764202	GF
2764202	GY
2764202	HN
2764202	ID
2764202	IN
2764202	JM
2764202	JP
2764202	KE
2764202	LR
2764202	LK
2764202	MG
2764202	ML
2764202	MM
2764202	MZ
2764202	MU
2764202	MW
2764202	NA
2764202	NE
2764202	NG
2764202	NI
2764202	NP
2764202	PA
2764202	PN
2764202	PE
2764202	PH
2764202	PR
2764202	PY
2764202	PF
2764202	RW
2764202	SN
2764202	SV
2764202	SR
2764202	SZ
2764202	TD
2764202	TG
2764202	TH
2764202	TO
2764202	TT
2764202	TW
2764202	TZ
2764202	UG
2764202	UY
2764202	VE
2764202	VN
2764202	YE
2764202	ZA
2764202	CD
2764202	ZM
2764389	BZ
2764389	CO
2764389	CR
2764389	EC
2764389	GT
2764389	HN
2764389	MX
2764389	NI
2764389	PA
2764389	PE
2764389	SV
2764389	US
4270425	BW
4270425	GH
4270425	MG
4270425	ML
4270425	NA
4270425	NG
4270425	SN
4270425	ZA
2764030	ID
2763962	AR
2763962	BO
2763962	GT
2763962	HN
2763962	MX
2763962	NI
2763962	PE
7286896	AO
7286896	BJ
7286896	BW
7286896	CI
7286896	CM
7286896	ET
7286896	GH
7286896	KE
7286896	ML
7286896	MZ
7286896	MW
7286896	NA
7286896	NE
7286896	NG
7286896	RW
7286896	SD
7286896	SN
7286896	SO
7286896	SZ
7286896	TG
7286896	TZ
7286896	UG
7286896	ZA
7286896	CD
7286896	ZM
7286896	ZW
3993837	ET
3993837	KE
3993837	SO
7286848	IN
7286848	LK
3993509	ET
3993509	KE
3993509	SO
3993077	DJ
3993077	EG
3993077	ER
3993077	ET
3993077	OM
3993077	SA
3993077	SD
3993077	SO
3993077	YE
3992936	ET
3992936	SO
8273566	MG
3190457	BI
3190457	DJ
3190457	ER
3190457	ET
3190457	KE
3190457	MW
3190457	OM
3190457	RW
3190457	SD
3190457	SO
3190457	TZ
3190457	UG
3190457	YE
3190457	CD
3190457	ZM
7286751	DJ
7286751	ER
7286751	ET
7286751	KE
7286751	SD
7286751	SO
7286751	TZ
7286751	YE
3994354	TZ
3994082	DJ
3994082	ET
3994082	KE
3994082	OM
3994082	SO
3994082	YE
3993367	BW
3993367	ET
3993367	KE
3993367	MZ
3993367	SO
3993367	TZ
3993367	UG
3993367	YE
3993367	ZA
3993367	CD
3993367	ZW
3992808	IN
3992808	PK
3190570	AI
3190570	AN
3190570	AG
3190570	GP
3190570	GD
3190570	KN
3190570	LC
3190570	MS
3190570	PR
3190570	VC
3190570	VG
3190570	VI
5414197	CA
5414197	US
9165788	BZ
9165788	BB
9165788	CO
9165788	CR
9165788	DM
9165788	EC
9165788	GP
9165788	GT
9165788	HN
9165788	LC
9165788	MQ
9165788	NI
9165788	PA
9165788	PR
9165788	SV
9165788	VC
3084867	ZA
3034807	AF
3034807	AL
3034807	AM
3034807	AT
3034807	AZ
3034807	BE
3034807	BG
3034807	BA
3034807	BY
3034807	CH
3034807	CZ
3034807	DE
3034807	DK
3034807	DZ
3034807	ES
3034807	EE
3034807	ET
3034807	FI
3034807	FR
3034807	GB
3034807	GE
3034807	GR
3034807	HU
3034807	IN
3034807	IE
3034807	IR
3034807	IQ
3034807	IL
3034807	IT
3034807	JO
3034807	KZ
3034807	KG
3034807	LB
3034807	LT
3034807	LV
3034807	MA
3034807	MD
3034807	MK
3034807	ME
3034807	NL
3034807	NO
3034807	PK
3034807	PL
3034807	PT
3034807	RO
3034807	RU
3034807	RS
3034807	SK
3034807	SI
3034807	SE
3034807	SY
3034807	TJ
3034807	TM
3034807	TN
3034807	TR
3034807	UA
3034807	UZ
5421045	AO
5421045	AI
5421045	AG
5421045	BS
5421045	BZ
5421045	BR
5421045	CM
5421045	CO
5421045	CR
5421045	CU
5421045	EC
5421045	GN
5421045	GP
5421045	GW
5421045	GD
5421045	GT
5421045	GF
5421045	GY
5421045	HN
5421045	JM
5421045	KN
5421045	LR
5421045	LC
5421045	MX
5421045	MS
5421045	MQ
5421045	NG
5421045	NI
5421045	PA
5421045	PE
5421045	PR
5421045	SN
5421045	SL
5421045	SV
5421045	SR
5421045	TT
5421045	US
5421045	VC
5421045	VE
5421045	CD
7329451	NA
7329451	ZA
7329443	ZA
7496661	ZA
7329433	ZA
7370260	ZA
7329429	ZA
7600577	ZA
7329424	ZA
3706340	ZA
7899824	ZA
7329397	ZA
7329377	ZA
7329363	ZA
7329357	ZA
3705634	ZA
3705626	NA
3705626	ZA
3705619	ZA
8141511	ZA
3705410	ZA
7329336	NA
7329336	ZA
4935883	ZA
7329318	ZA
3704897	ZA
3704880	ZA
3704851	ZA
7329316	NA
7329316	ZA
7329312	ZA
7329308	ZA
3704700	ZA
7329303	ZA
7329301	ZA
7329289	ZA
7329287	ZA
7329283	ZA
7329262	ZA
7329253	ZA
3703836	ZA
7329222	NA
7329222	ZA
7329213	ZA
3703638	ZA
8003531	NA
8003531	ZA
7329173	ZA
7329162	ZA
3703152	ZA
7329147	ZA
7329138	NA
7329138	ZA
7329131	ZA
3702864	ZA
7329555	ZA
7329548	ZA
3708519	ZA
7329540	ZA
3995630	AU
8410766	AU
7569804	BZ
7569804	CO
7569804	CR
7569804	CU
7569804	GT
7569804	HN
7569804	MX
7569804	NI
7569804	PA
7569804	SV
3040913	AF
3040913	AL
3040913	AM
3040913	AT
3040913	AZ
3040913	BG
3040913	BA
3040913	CH
3040913	CZ
3040913	DE
3040913	DZ
3040913	EG
3040913	GE
3040913	GR
3040913	HR
3040913	HU
3040913	IR
3040913	IL
3040913	IT
3040913	KZ
3040913	LB
3040913	LY
3040913	MA
3040913	MK
3040913	ME
3040913	PK
3040913	PL
3040913	RO
3040913	RU
3040913	RS
3040913	SK
3040913	SI
3040913	SY
3040913	TN
3040913	TR
3040913	UA
3033830	AL
3033830	BG
3033830	BA
3033830	CY
3033830	FR
3033830	GR
3033830	HR
3033830	IT
3033830	MK
3033830	ME
3033830	RO
3033830	RS
3033830	SI
3033830	TR
3033830	UA
7277406	AF
7277406	AL
7277406	AM
7277406	AZ
7277406	BG
7277406	BA
7277406	DZ
7277406	ES
7277406	GE
7277406	GR
7277406	HR
7277406	IN
7277406	IR
7277406	MA
7277406	MK
7277406	PK
7277406	RO
7277406	RU
7277406	RS
7277406	SY
7277406	TM
7277406	TN
7277406	TR
7277406	UA
8176367	AL
8176367	AT
8176367	BE
8176367	BG
8176367	BA
8176367	BY
8176367	CH
8176367	CZ
8176367	DE
8176367	DK
8176367	EE
8176367	FI
8176367	FR
8176367	GE
8176367	GR
8176367	HR
8176367	HU
8176367	IT
8176367	LT
8176367	LV
8176367	MD
8176367	MK
8176367	ME
8176367	NL
8176367	PL
8176367	RO
8176367	RU
8176367	RS
8176367	SK
8176367	SI
8176367	SE
8176367	TR
8176367	UA
7459480	AL
7459480	AM
7459480	AT
7459480	AZ
7459480	BE
7459480	BG
7459480	BY
7459480	CN
7459480	DE
7459480	DK
7459480	ES
7459480	FI
7459480	FR
7459480	GB
7459480	GE
7459480	GR
7459480	HU
7459480	IT
7459480	JP
7459480	MD
7459480	MM
7459480	MN
7459480	NL
7459480	NO
7459480	PL
7459480	RO
7459480	RU
7459480	SE
7459480	UA
7459480	US
2928390	AF
2928390	AL
2928390	AM
2928390	AT
2928390	AZ
2928390	BE
2928390	BG
2928390	BY
2928390	CH
2928390	CN
2928390	CY
2928390	DE
2928390	DK
2928390	DZ
2928390	EG
2928390	ES
2928390	EE
2928390	FI
2928390	FR
2928390	GB
2928390	GE
2928390	GR
2928390	HU
2928390	IE
2928390	IR
2928390	IL
2928390	IT
2928390	JO
2928390	KZ
2928390	KG
2928390	LB
2928390	LY
2928390	LT
2928390	LV
2928390	MA
2928390	MD
2928390	MN
2928390	NL
2928390	NO
2928390	NP
2928390	PK
2928390	PL
2928390	PT
2928390	RO
2928390	RU
2928390	SE
2928390	SY
2928390	TJ
2928390	TM
2928390	TN
2928390	TR
2928390	UA
2928390	UZ
7943397	ES
2928388	AF
2928388	AM
2928388	AZ
2928388	EG
2928388	IR
2928388	IQ
2928388	IL
2928388	JO
2928388	OM
2928388	PK
2928388	SA
2928388	SY
2928388	TJ
2928388	TM
2928388	TR
2928388	UZ
8339877	EG
8339877	IN
8339877	IR
8339877	PK
8339877	QA
8339877	SD
8339877	YE
2928397	EG
2928397	IQ
2928397	IL
2928397	JO
2928397	LB
2928397	SY
2928397	TR
2928397	UA
7668580	ES
7162908	DE
7162908	DZ
7162908	ES
7162908	FR
7162908	GR
7162908	IT
7162908	LY
7162908	MA
7162908	PT
7162908	TN
2976909	MX
2978125	BR
2978125	GF
2978125	GY
2978125	SR
2978134	AR
2978134	BO
2978134	BR
2978134	GY
2978134	PY
2978164	BR
2978132	BR
2978155	GY
2978155	VE
2978143	BO
2978143	BR
2978143	SR
2738280	AR
2738280	BO
2738280	BR
2738280	PY
2738262	BR
7280968	CL
2911375	NZ
2911492	NZ
2911525	NZ
7277323	CN
7277323	IN
7277323	MM
4931397	CN
7277312	JP
4931399	CN
7277301	JP
7277301	TW
8332947	CN
3033632	CA
3033632	GL
3033632	US
7666595	ER
7666595	ET
7666595	IN
7666595	KE
7666595	LK
7666595	NG
7666595	OM
7666595	PK
7666595	RW
7666595	SD
7666595	SO
7666595	TZ
7666595	CD
2797260	CA
2797260	GT
2797260	HN
2797260	MX
2797260	NI
2797260	US
3152092	AG
3152092	BS
3152092	BR
3152092	BB
3152092	CO
3152092	CU
3152092	KY
3152092	DO
3152092	EC
3152092	GD
3152092	GT
3152092	GY
3152092	HT
3152092	JM
3152092	KN
3152092	LC
3152092	MX
3152092	MS
3152092	NI
3152092	PR
3152092	TT
3152092	VC
3152092	VE
3152092	VG
3152092	VI
3152085	AR
3152085	AG
3152085	BO
3152085	BR
3152085	BB
3152085	CR
3152085	CU
3152085	DO
3152085	EC
3152085	GP
3152085	GT
3152085	GY
3152085	HT
3152085	JM
3152085	MX
3152085	MQ
3152085	PA
3152085	PE
3152085	PR
3152085	PY
3152085	TT
3152085	US
3152085	VC
3152085	VE
3152084	IN
3152084	PK
3152090	AF
3152090	AU
3152090	BW
3152090	CI
3152090	EG
3152090	GH
3152090	GN
3152090	KE
3152090	ML
3152090	MZ
3152090	MW
3152090	NA
3152090	NG
3152090	NP
3152090	PK
3152090	SN
3152090	SZ
3152090	TZ
3152090	UG
3152090	ZA
3152090	ZM
3152090	ZW
3152081	AF
3152081	BT
3152081	EG
3152081	GH
3152081	IN
3152081	IR
3152081	IQ
3152081	IL
3152081	KE
3152081	LK
3152081	ML
3152081	MZ
3152081	MW
3152081	NA
3152081	NG
3152081	NP
3152081	PK
3152081	RW
3152081	SA
3152081	SN
3152081	SZ
3152081	TZ
3152081	UG
3152081	ZA
3152081	ZM
3152081	ZW
2981417	ET
2981417	SO
5660325	AO
5660325	BI
5660325	ET
5660325	GN
5660325	KE
5660325	MZ
5660325	MW
5660325	NG
5660325	RW
5660325	SD
5660325	TZ
5660325	UG
5660325	YE
5660325	ZA
5660325	CD
5660325	ZM
5660325	ZW
7649215	AG
7649215	BZ
7649215	BO
7649215	BR
7649215	CO
7649215	CR
7649215	CU
7649215	DM
7649215	DO
7649215	EC
7649215	GP
7649215	GT
7649215	GF
7649215	GY
7649215	HN
7649215	HT
7649215	MX
7649215	MS
7649215	MQ
7649215	NI
7649215	PA
7649215	PE
7649215	PR
7649215	SV
7649215	SR
7649215	VC
7649215	VE
7649215	VG
7649215	VI
5660277	AR
5660277	BR
5660277	PY
5660277	UY
5341276	MX
5341276	US
5341261	AG
5341261	BZ
5341261	BO
5341261	BB
5341261	CO
5341261	CR
5341261	CU
5341261	DM
5341261	DO
5341261	EC
5341261	GP
5341261	GD
5341261	GT
5341261	GY
5341261	HN
5341261	HT
5341261	JM
5341261	LC
5341261	MX
5341261	MS
5341261	MQ
5341261	NI
5341261	PA
5341261	PE
5341261	PR
5341261	SV
5341261	TT
5341261	VC
5341261	VE
5341261	VG
5341261	VI
7613310	AR
7613310	AG
7613310	BO
7613310	BR
7613310	BB
7613310	CO
7613310	CR
7613310	DM
7613310	GP
7613310	GD
7613310	GT
7613310	GY
7613310	HN
7613310	LC
7613310	MX
7613310	MQ
7613310	NI
7613310	PA
7613310	PE
7613310	PY
7613310	SR
7613310	TT
7613310	VC
7613310	VE
5361859	AG
5361859	BZ
5361859	BB
5361859	CO
5361859	CR
5361859	DO
5361859	GP
5361859	GD
5361859	GT
5361859	HN
5361859	HT
5361859	MX
5361859	NI
5361859	PA
5361859	PR
5361859	TT
5361859	VE
5341270	AU
5341270	CN
5341270	ID
5341270	IN
5341270	JP
5341270	KH
5341270	LA
5341270	LK
5341270	MM
5341270	MY
5341270	NC
5341270	PK
5341270	PH
5341270	PG
5341270	TH
5341270	TW
5341270	VN
5662394	BZ
5662394	CU
5662394	GT
5662394	HN
5662394	MX
5662376	AR
5662376	BR
5662376	PY
5662366	MX
5662127	BR
5662127	GF
2900865	IN
2900865	IR
2900865	PK
5661642	IN
5661472	AO
5661472	BJ
5661472	CF
5661472	CI
5661472	CM
5661472	CG
5661472	GA
5661472	GH
5661472	KE
5661472	LR
5661472	NG
5661472	SD
5661472	SL
5661472	TZ
5661472	UG
5661472	CD
5341289	BS
5341289	BZ
5341289	CU
5341289	DO
5341289	HN
5341289	HT
5341289	JM
5341289	MX
5341289	PA
5341289	US
5341267	AU
5341267	CN
5341267	CK
5341267	KM
5341267	FJ
5341267	FM
5341267	GU
5341267	ID
5341267	IN
5341267	KE
5341267	KH
5341267	MG
5341267	MM
5341267	MP
5341267	MZ
5341267	MY
5341267	NU
5341267	PH
5341267	PW
5341267	PG
5341267	PF
5341267	SB
5341267	SO
5341267	SC
5341267	TH
5341267	TO
5341267	TZ
5341267	VN
5341267	VU
5341267	WS
2766411	NZ
2766221	NZ
8053367	ES
8053367	PT
3133967	US
8534879	CA
8534879	US
3133938	CA
3133938	US
3133980	MX
3133980	US
3133989	US
9148795	CA
9148795	MX
9148795	US
3701769	NZ
7323109	JP
3701787	DZ
3701787	ES
3701787	FR
3701787	GR
3701787	IT
3701787	MA
3701777	BT
3701777	CN
3701777	IN
3701777	NP
3701777	PK
3701768	AR
3701768	CL
3701768	CO
3701768	EC
3701768	GT
3701768	MX
3701768	PA
3701768	PE
3701768	VE
3701768	AR
3701768	CL
3701781	CO
3701781	CR
3701781	EC
3701781	GT
3701781	MX
3701781	PA
3701781	PE
3701781	VE
3701784	CN
3701784	IN
3701784	NP
3881726	AL
3881726	CY
3881726	DZ
3881726	EG
3881726	ES
3881726	GR
3881726	IL
3881726	IT
3881726	JO
3881726	LB
3881726	LY
3881726	MA
3881726	PT
3881726	SY
3881726	TN
3881726	TR
7340011	CN
7340011	MN
7340011	RU
8365953	CN
8365953	MN
8365953	RU
3082242	CA
3082242	US
3082227	CA
3082227	US
3082270	CA
3082270	CN
3082270	JP
3082270	MM
3082270	KP
3082270	RU
3082270	US
7161042	BT
7161042	CN
7161042	IN
7161042	MM
7161042	NP
7322067	CN
7846556	CN
7846556	IN
7846556	JP
7846556	NP
7846556	RU
7846556	TW
7846556	VN
3082256	CA
3082256	US
3082240	CA
3082240	MX
3082240	US
7322087	CN
7322062	CN
7322062	LA
7322062	VN
3082274	CN
3082274	JP
3082274	TW
3663241	CN
3663241	TW
3082263	AL
3082263	AM
3082263	AT
3082263	AZ
3082263	BE
3082263	BG
3082263	CH
3082263	DE
3082263	FR
3082263	GE
3082263	GR
3082263	HU
3082263	IT
3082263	MD
3082263	RO
3082263	RU
3082263	TR
3082263	UA
8288790	CA
8288790	US
7322129	BT
7322129	CN
7322129	IN
7322129	MM
7322129	NP
7322129	PK
7322129	TH
7322129	VN
7161076	CN
3082245	CA
3082245	US
3082234	AL
3082234	AM
3082234	AT
3082234	AZ
3082234	BE
3082234	BG
3082234	BY
3082234	CH
3082234	DE
3082234	DK
3082234	ES
3082234	EE
3082234	FR
3082234	GB
3082234	GE
3082234	GR
3082234	HU
3082234	IE
3082234	IR
3082234	IQ
3082234	IT
3082234	LB
3082234	LT
3082234	LV
3082234	MD
3082234	NL
3082234	NO
3082234	PL
3082234	PT
3082234	RO
3082234	RU
3082234	SE
3082234	SY
3082234	TR
3082234	UA
3663125	CA
3663125	US
7221327	CA
7221327	MX
7221327	US
7322020	CN
3663208	CN
6409329	BZ
6409329	CR
6409329	GT
6409329	HN
6409329	MX
