originalId,originalName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species
,"Crithmum maritimum","Crithmum maritimum L.","3632234","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Crithmum","Crithmum maritimum"
,"Crithmum maritimum L.","Crithmum maritimum L.","3632234","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Crithmum","Crithmum maritimum"
,"Crocanthemum canadense (L.) Britton","Crocanthemum canadense (L.) Britt.","2874071","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malvales","Cistaceae","Crocanthemum","Crocanthemum canadense"
,"Crotalaria brevidens Benth.","Crotalaria brevidens Benth.","2942220","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria brevidens"
,"Crotalaria goreensis Guill.& Perr.","Crotalaria goreensis Guill. & Perr.","2941759","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria goreensis"
,"Crotalaria juncea","Crotalaria juncea L.","2942877","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria juncea"
,"Crotalaria juncea L.","Crotalaria juncea L.","2942877","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria juncea"
,"Crotalaria lanceolata E. MEYER","Crotalaria lanceolata E.Mey.","2941820","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria lanceolata"
,"Crotalaria micans Link","Crotalaria micans Link","2941831","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria micans"
,"Crotalaria pallida","Crotalaria pallida Aiton","8260433","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria pallida"
,"Crotalaria pallida AIT.","Crotalaria pallida Aiton","8260433","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria pallida"
,"Crotalaria retusa L.","Crotalaria retusa L.","2942610","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria retusa"
,"Crotalaria trichotoma Bojer","Crotalaria trichotoma Bojer","2941939","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria trichotoma"
,"Crotalaria verrucosa L.","Crotalaria verrucosa L.","2942654","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Crotalaria","Crotalaria verrucosa"
,"Cucumis dipsaceus Ehrenb. ex Spach","Cucumis dipsaceus C.G. Ehrenb. ex Spach","2874574","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis dipsaceus"
,"Cucumis dipsaceus Ehrenb. ex Spack","Cucumis dipsaceus C.G. Ehrenb. ex Spach","2874574","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis dipsaceus"
,"Cucumis ficifolius A. RICH.","Cucumis ficifolius A. Rich.","2874572","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis ficifolius"
,"Cucumis prophetarum","Cucumis prophetarum L.","2874576","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis prophetarum"
,"Cucumis prophetarum L.","Cucumis prophetarum L.","2874576","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Cucumis prophetarum"
,"Cucurbita argyrosperma","Cucurbita argyrosperma C. Huber","7156471","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber","Cucurbita argyrosperma C. Huber","7156471","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber subsp. sororia (L. H. Bailey) L. Merrick & D. M. Bates","Cucurbita argyrosperma subsp. sororia (L.H. Bailey) L.C. Merrick & D.M. Bates","3623807","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber var. argyrosperma","Cucurbita argyrosperma subsp. argyrosperma","7317678","EXACT","96","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber var. callicarpa L. Merrick & D. M. Bates","Cucurbita argyrosperma var. callicarpa L.C. Merrick & D.M. Bates","3623847","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber var. palmeri (L. H. Bailey) L. Merrick & D. M. Bates","Cucurbita argyrosperma var. palmeri (L.H. Bailey) L.C. Merrick & D.M. Bates","3623825","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita argyrosperma C. Huber var. stenosperma (Pangalo) L. Merrick & D. M. Bates","Cucurbita argyrosperma var. stenosperma (Pangalo) L.C. Merrick & D.M. Bates","3623788","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita argyrosperma"
,"Cucurbita foetidissima KUNTH","Cucurbita foetidissima Kunth","2874521","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita foetidissima"
,"Cucurbita maxima","Cucurbita maxima Duchesne","2874515","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duch","Cucurbita maxima Duchesne","2874515","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima DUCH.","Cucurbita maxima Duchesne","2874515","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duch. ex Lam.","Cucurbita maxima Duchesne ex Lam.","8315192","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne","Cucurbita maxima Duchesne","2874515","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne ex. Lam.","Cucurbita maxima Duchesne","2874515","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne subsp. andreana (Naudin) Filov","Cucurbita maxima subsp. andreana (Naud.) Filov","4939874","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne subsp. maxima","Cucurbita maxima subsp. maxima","6712818","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne subsp. maxima (mammoth group)","Cucurbita maxima subsp. maxima","6712818","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne subsp. maxima (turban group)","Cucurbita maxima subsp. maxima","6712818","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Duchesne subsp. maxima convar. maxima Grebenè. in J. Schultze-Motel","Cucurbita maxima subsp. maxima","6712818","EXACT","98","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima L.","Cucurbita maxima Duchesne","2874515","EXACT","84","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita maxima Lam.","Cucurbita maxima Duchesne ex Lam.","8315192","EXACT","100","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita okeechobeensis (Small) L. H. Bailey subsp. martinezii (L. H. Bailey) T. C. Andres & Nabhan ex T. W. Walters & D. S. Decker","Cucurbita okeechobeensis subsp. martinezii (L.H. Bailey) T.C. Andres & G.P. Nabhan ex T.W. Walters & D.S. Decker-Walters","6422427","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita okeechobeensis"
,"Cucurbita okeechobeensis (Small) L. H. Bailey subsp. okeechobeensis","Cucurbita okeechobeensis subsp. okeechobeensis","7095962","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita okeechobeensis"
,"Cucurbita pepo","Cucurbita pepo L.","2874508","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo convar. giromontina","Cucurbita pepo var. giromontiina Grebenšč.","8364410","FUZZY","94","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L.","Cucurbita pepo L.","2874508","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. convar. giromontia","Cucurbita pepo var. giromontiina Grebenšč.","8364410","FUZZY","91","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. convar. giromontia Alef.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. convar. giromontiina var. zukkin","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. convar. patissonina Greb.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. giraumons Duch.","Cucurbita pepo L.","2874508","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. fraterna (L. H. Bailey) Lira et al.","Cucurbita pepo subsp. fraterna (L. H. Bailey) Lira et al.","4939873","EXACT","100","SYNONYM","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo","Cucurbita pepo subsp. pepo","7317523","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. citrullinina Grebenè.","Cucurbita pepo var. citrulina Filov","6712821","FUZZY","91","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. giromontiina Greb.","Cucurbita pepo var. giromontiina Grebenšč.","8364410","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. giromontiina var. courgero (Sér.) Greb.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. giromontiina var. giromontia Alef. s.l.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. microcarpina var. pyriformis Alef.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. patissonina Grebenè.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. pepo L.","Cucurbita pepo subsp. pepo","7317523","EXACT","97","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. pepo var. ob Willd.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. pepo var. pepo","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. pepo var. pepo L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo convar. pepo var. styriaca Greb.","Cucurbita pepo var. styriaca Greb.","6712822","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo cocozelle group L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo pumpkin group L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo vegetable marrow group L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo vegetable spaghetti group L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. pepo var. pepo zucchini group L.","Cucurbita pepo var. pepo","7224008","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. texana convar. patissonina Greb.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp. texana var. ovifera ornamental gourd group (L.) C.Harz","Cucurbita pepo var. ovifera (L.) Alef.","6449343","EXACT","99","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. subsp.pepo","Cucurbita pepo subsp. pepo","7317523","EXACT","100","ACCEPTED","SUBSPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. condensa","Cucurbita pepo var. condensa L.H. Bailey","4272446","EXACT","99","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. condensa Bailey","Cucurbita pepo var. condensa L.H. Bailey","4272446","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. condensa L. H. Bailey","Cucurbita pepo var. condensa L.H. Bailey","4272446","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. giraumontia Filov","Cucurbita pepo var. giraumontia Filov","6712823","EXACT","100","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. giromontia","Cucurbita pepo var. giromontiina Grebenšč.","8364410","FUZZY","95","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. maxima Duchesne ex Lam.","Cucurbita pepo var. maxima (Duchesne ex Lam.) Del.","8193208","EXACT","83","SYNONYM","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita maxima"
,"Cucurbita pepo L. var. oblonga Ser.","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. ozarkana D. S. Decker","Cucurbita pepo var. ozarkana D.S. Decker-Walters","3622567","EXACT","100","ACCEPTED","VARIETY","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
,"Cucurbita pepo L. var. patisoniana Greb","Cucurbita pepo L.","2874508","HIGHERRANK","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucurbita","Cucurbita pepo"
